source,line,function,ncalls,tottime,cumtime,backend,run
solution_clean_qiskit.py,246,__init__,1,4.0000000000000003e-07,4.0000000000000003e-07,solution_clean_qiskit,1
solution_clean_qiskit.py,246,__init__,1,4.0000000000000003e-07,4.0000000000000003e-07,solution_clean_qiskit,5
solution_clean_pennylane.py,177,__init__,1,4.0000000000000003e-07,4.0000000000000003e-07,solution_clean_pennylane,2
solution_clean_qiskit.py,78,get_matrix_V,1,4.0000000000000003e-07,4.0000000000000003e-07,solution_clean_qiskit,5
solution_clean_qiskit.py,246,__init__,1,4.0000000000000003e-07,4.0000000000000003e-07,solution_clean_qiskit,3
solution_clean_pennylane.py,177,__init__,1,3.0000000000000004e-07,3.0000000000000004e-07,solution_clean_pennylane,4
solution_clean_qiskit.py,78,get_matrix_V,1,3.0000000000000004e-07,3.0000000000000004e-07,solution_clean_qiskit,3
solution_clean_pennylane.py,177,__init__,1,3.0000000000000004e-07,3.0000000000000004e-07,solution_clean_pennylane,5
solution_clean_qiskit.py,75,get_matrix_U,1,3.0000000000000004e-07,3.0000000000000004e-07,solution_clean_qiskit,3
solution_clean_pennylane.py,65,get_matrix_U,1,3.0000000000000004e-07,3.0000000000000004e-07,solution_clean_pennylane,5
solution_clean_qiskit.py,78,get_matrix_V,1,3.0000000000000004e-07,3.0000000000000004e-07,solution_clean_qiskit,4
solution_clean_pennylane.py,68,get_matrix_V,1,2.0000000000000002e-07,2.0000000000000002e-07,solution_clean_pennylane,2
solution_clean_qiskit.py,78,get_matrix_V,1,2.0000000000000002e-07,2.0000000000000002e-07,solution_clean_qiskit,1
solution_clean_pennylane.py,68,get_matrix_V,1,2.0000000000000002e-07,2.0000000000000002e-07,solution_clean_pennylane,5
